filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
Gabriel_s_Oboe_-_Ennio_Morricone.mp3,0.336173415184021,0.013037951663136482,838.1511701620668,1177.3767843477133,1333.5169364055243,0.05321245223006966,-495.2900390625,180.69790649414062,12.42790412902832,22.38043212890625,18.410640716552734,8.433231353759766,-2.5250909328460693,-2.4578123092651367,-1.7928870916366577,-0.29106876254081726,-2.125917911529541,-2.765524387359619,-2.499732732772827,-1.360180377960205,-3.752356767654419,-4.340440273284912,-1.691359043121338,0.2803855836391449,-6.593663215637207,-8.238555908203125
Garden_Scene_-_Erich_Korngold.mp3,0.2976686954498291,0.028458528220653534,798.4131512402058,1119.0023450398858,1386.2999505671924,0.038880339347910214,-397.5697937011719,181.97573852539062,3.6012589931488037,4.179865837097168,14.245344161987305,-0.14301973581314087,-4.053631782531738,-4.392779350280762,-2.0907719135284424,-1.1534489393234253,-11.306201934814453,-4.06620979309082,-6.183158874511719,-8.134922981262207,-2.987534761428833,-2.965926170349121,-2.0117154121398926,0.7037084102630615,-2.6039223670959473,-3.262843370437622
George_Bizet_-_Carmen_Suite_#1_-__Intermezzo.mp3,0.19208642840385437,0.023614434525370598,952.5494045598357,1357.8891351672937,1441.082952635207,0.057004946304179564,-465.23675537109375,133.57113647460938,16.97876739501953,24.315988540649414,15.702546119689941,8.889555931091309,3.04671573638916,8.007002830505371,1.340571641921997,-7.067984580993652,-12.634220123291016,-11.136594772338867,-11.20495891571045,-14.659781455993652,-13.955305099487305,-7.669611930847168,-7.520036697387695,-6.3482513427734375,-7.540739059448242,-4.062958240509033
George_Butterworth_-_The_Banks_of_Green_Willow_(1913).mp3,0.22398214042186737,0.012456666678190231,1409.5227303416737,1733.24245545443,2468.9267374044603,0.07231135412635449,-445.7494812011719,124.81192779541016,-18.322509765625,14.099671363830566,9.49245834350586,6.698486328125,0.9819033741950989,-0.3987661898136139,-8.44497013092041,-3.9534332752227783,-7.162485122680664,-2.544656276702881,-1.0173412561416626,10.563063621520996,10.102691650390625,10.301949501037598,4.9079813957214355,5.594536781311035,1.181670904159546,6.026968955993652
George_Winston_-_Forest_-_(Full_Album).mp3,0.22471174597740173,0.011199177242815495,1105.7746402868142,1615.4198514826458,2167.7202254256968,0.04096951794698142,-463.12237548828125,135.19577026367188,6.198999881744385,40.220184326171875,7.447465896606445,10.74453353881836,-1.5079220533370972,2.409132719039917,-2.644534111022949,1.8784263134002686,-3.09098482131958,-3.7458345890045166,-4.301740646362305,4.417905330657959,0.20759767293930054,-1.8199462890625,-4.226842880249023,2.2587947845458984,-5.4673614501953125,-4.203802108764648
Gustav_Holst_-_Neptune.mp3,0.18028147518634796,0.0017448959406465292,1005.0643419231077,1294.6867193901196,1624.190178744195,0.054434667061726005,-669.2296752929688,113.9946060180664,-5.093369960784912,2.5015957355499268,-1.0088540315628052,4.477513313293457,-2.5259547233581543,2.0934503078460693,-2.065119504928589,2.349792003631592,-7.013133525848389,-3.119962692260742,-3.2969839572906494,3.6586990356445312,-0.5949246883392334,3.214838743209839,0.885184109210968,7.752498626708984,-1.6572575569152832,-3.292424440383911
Gustav_Holst_-_Venus.mp3,0.15247605741024017,0.004721479956060648,867.7090472110945,1092.2808721160027,1201.6510671137287,0.052446772808630034,-667.2263793945312,103.90322875976562,-3.494913101196289,-10.740766525268555,-7.3088908195495605,-2.534726619720459,-6.155516624450684,-1.2123045921325684,0.40389448404312134,4.0754780769348145,5.630486965179443,4.484148979187012,3.4099767208099365,5.729464530944824,7.955794811248779,10.114649772644043,8.024645805358887,8.741012573242188,5.357367992401123,3.3787081241607666
Henry_Mancini_-_Moon_River.mp3,0.27295997738838196,0.09589387476444244,1311.704781699057,1609.7899451441494,2658.917255224458,0.05449097813467492,-213.50527954101562,137.600830078125,-9.971745491027832,35.71797561645508,-4.946524143218994,4.966857433319092,-1.2509453296661377,9.186429977416992,-11.00288200378418,1.6270313262939453,-4.892427921295166,4.883953094482422,-4.833362579345703,-0.18865446746349335,-3.960573196411133,5.763902187347412,-4.0559401512146,-3.321265697479248,0.48765039443969727,1.581533670425415
Il_postino_-_colonna_sonora_(L._Bacalov).mp3,0.25670090317726135,0.025767572224140167,1540.1721240978368,1638.1555034091311,2943.7488662200076,0.07123048386706657,-323.4901428222656,112.32099151611328,-40.42653274536133,16.534399032592773,-16.49679946899414,-13.553942680358887,-13.492768287658691,-7.223339557647705,-16.39908218383789,-5.573995113372803,-15.190985679626465,-10.138046264648438,-10.397408485412598,-5.114577770233154,-3.261305332183838,0.9955689907073975,0.7865415215492249,3.2336504459381104,-3.1315853595733643,5.2562642097473145
Introduction___The_Moon_on_the_Ruined_Castle_(Kojo-No-Tsuki)_-_James_Galway.mp3,0.20605328679084778,0.007068340200930834,1600.1029461305036,2099.036967816458,3405.5544070784154,0.054865881385448914,-560.3296508789062,106.64826965332031,10.694218635559082,7.724198341369629,-0.7117080688476562,-3.873469114303589,-4.367722034454346,-1.9386171102523804,-5.619441509246826,-4.446209907531738,-3.9382524490356445,-3.0962140560150146,-1.9412174224853516,4.924035549163818,12.543166160583496,17.623249053955078,17.425384521484375,12.425130844116211,-0.9244363903999329,-6.23890495300293
